"","...1","Show","Season","Episode","Character","Line","Gender","Gender_label","Rownumber","Year","N_words","Year_groups"
"2779",271416,"Seinfeld","2","8","ELAINE","No. Let me see that. Don't-mess-with-Johnny.`",1,"female",2714,1991,5,"1989-1993"
"2780",297817,"Seinfeld","2","9","GEORGE","Oh, see? that's why I don't have cable in my house. Because of that naked station. If I had that in my house, I would never turn it off. I wouldn't sleep, I wouldn't eat. Eventually, firemen would have to break through the door, they'd find me sitting there in my pajamas with drool coming down my face. All right, all right. So you're watching the naked station.",0,"male",2978,1991,67,"1989-1993"
"2781",101007,"Seinfeld","4","3","GEORGE","Wait a second.. all right.",0,"male",10100,1992,4,"1989-1993"
"2782",157865,"Seinfeld","5","3","JERRY","Yeah, yeah, in a second, in a second. What do you mean you can't tell me?",0,"male",15786,1993,15,"1989-1993"
"2783",65555,"Seinfeld","3","12","JERRY","Hey keep your hands to yourself if you know what's good for you.",0,"male",6555,1991,12,"1989-1993"
"2784",173935,"Seinfeld","5","9","ELAINE","O.K. And if somebody objects, you can just veto it.",1,"female",17393,1993,9,"1989-1993"
"2785",107365,"Seinfeld","4","5","LEO","Well, I hope you send him a check.",0,"male",10736,1992,7,"1989-1993"
"2786",109195,"Seinfeld","4","6","ELAINE","'... singing a song, side by side... '",1,"female",10919,1992,7,"1989-1993"
"2787",71018,"Seinfeld","1","3","KRAMER","No, you don't understand, you see, he swallowed. See, the guy, he swallowed. Oh, he was nervous about something! Now, I'm gonna go over there, I'm gonna borrow some tea. If I don't get back in five minutes, maybe you'd better call the police.",0,"male",710,1990,43,"1989-1993"
"2788",373817,"Seinfeld","3","1","JERRY","Well it's not like it's a really funny story or anything.",0,"male",3738,1991,10,"1989-1993"
"2789",294109,"Frasier","1","2","Daphne","Ooh, I understand.  So why don't I pop into the kitchen and brew you up a nice pot of tea?",1,"female",294,1993,20,"1989-1993"
"2790",153495,"Seinfeld","5","1","ELAINE","Goodnight. Thanks for a really fabulous evening.",1,"female",15349,1993,6,"1989-1993"
"2791",134075,"Seinfeld","4","16","ELAINE","Alright, well, maybe I'll mention it to Russell tomorrow night.",1,"female",13407,1993,9,"1989-1993"
"2792",232918,"Seinfeld","2","6","JERRY","The uh toilet brush is under the sink.",0,"male",2329,1991,7,"1989-1993"
"2793",112795,"Seinfeld","4","7","KRAMER","Nah, it's good for ya'. Retards the aging process.",0,"male",11279,1992,8,"1989-1993"
"2794",130519,"Seinfeld","4","15","ELAINE","Here, take it. I was glad to get rid of it.",1,"female",13051,1993,10,"1989-1993"
"2795",480415,"Seinfeld","3","4","ELAINE","I thought she was the one.",1,"female",4804,1991,5,"1989-1993"
"2796",228119,"Frasier","1","2","Daphne","Daphne.  Daphne Moon.  I moved in yesterday.  You hired me to take care of your father.",1,"female",228,1993,18,"1989-1993"
"2797",171754,"Seinfeld","5","8","ELAINE","Okay next bachelor is number, um 124 on your program. He's uh, he's a high school graduate.",1,"female",17175,1993,16,"1989-1993"
"2798",139775,"Seinfeld","4","20","GEORGE","How could you not know her name?",0,"male",13977,1993,6,"1989-1993"
"2799",140765,"Seinfeld","4","20","ELAINE","Okay, I'll tell you what. How about on Friday I take you out for a *big* meal because *you* are getting *too* thin...",1,"female",14076,1993,22,"1989-1993"
"2800",509515,"Seinfeld","3","6","ELAINE","Excuse me, we can't seem to find our car. I was wondering if it would be possible if you're not in a hurry, to drive us around the garage for five minutes so we can look.",1,"female",5095,1991,35,"1989-1993"
"2801",505916,"Seinfeld","3","6","KRAMER","I'm gonna put it down behind that car.",0,"male",5059,1991,7,"1989-1993"
"2802",119320,"Frasier","1","6","Frasier","Of course, who else could you be?  Welcome to my salon. Everyone, everyone, your attention, please.  I'd like you all to welcome our guest of honour, the renowned artist - Martha Paxton.",0,"male",1193,1993,33,"1989-1993"
"2803",61108,"Seinfeld","1","1","GEORGE","'Cause it's signals, Jerry, it's signals! Don't you- all right. Did she even ask you, what you were doin' tomorrow night, if you were busy?",0,"male",61,1989,24,"1989-1993"
"2804",123518,"Seinfeld","4","11","ELAINE","Ohh. Boy, she's a whack-o.",1,"female",12351,1992,4,"1989-1993"
"2805",107165,"Seinfeld","4","5","ELAINE","Uh, his name, um, I don't - I don't even know, all right you want to know his name? I'll - I'll tell you his name. His name is... Kramer.",1,"female",10716,1992,29,"1989-1993"
"2806",203920,"Frasier","1","11","Daphne","Dr. Jennings's office called to reschedule your appointment. You never showed up today.",1,"female",2039,1993,12,"1989-1993"
"2807",142665,"Seinfeld","4","20","ELAINE","Uh-m, uh I'm so sorry Roy, but actually, we are going to the, Poconos on Friday, right honey?",1,"female",14266,1993,17,"1989-1993"
"2808",126735,"Seinfeld","4","13","ELAINE","Oh God I didn't notice. Oh, what am I going to do? You know your whole life you go through painstaking efforts to hide your nipple and then BOOM, suddenly hundreds of people get their own personal shot of it.",1,"female",12673,1992,39,"1989-1993"
"2809",176265,"Seinfeld","5","10","ELAINE","Aah, so Mr Costanza was pretty mad, huh?",1,"female",17626,1993,7,"1989-1993"
"2810",149875,"Seinfeld","4","23","ELAINE","Um... Well, there's not really much more to tell. He was looking for waitresses, and I went in to apply for the job. And, he looked me up and down and he rejected me.",1,"female",14987,1993,33,"1989-1993"
"2811",62055,"Seinfeld","3","10","JERRY","They guy's in my house right now. What a mistake that party was, I never should have gone.",0,"male",6205,1991,17,"1989-1993"
"2812",117124,"Seinfeld","4","9","ELAINE","It's like I didn't even know him. He's like a totally different person.",1,"female",11712,1992,12,"1989-1993"
"2813",145075,"Seinfeld","4","22","KRAMER","Uh, no, no, not yet.",0,"male",14507,1993,4,"1989-1993"
"2814",130935,"Seinfeld","4","15","ELAINE","Well, you should have come to my house to pick it up.",1,"female",13093,1993,11,"1989-1993"
"2815",469106,"Seinfeld","1","2","JERRY","I mean, if we're gonna be friends, we gotta be able to talk about other people.",0,"male",469,1990,15,"1989-1993"
"2816",180720,"Frasier","1","9","Bebe","Frasier?  Frasier, Frasier.  How long have we been together?",1,"female",1807,1993,10,"1989-1993"
"2817",151120,"Frasier","1","8","Niles","Oh, he's looking this way, turn around, turn around!",0,"male",1511,1993,8,"1989-1993"
"2818",56204,"Seinfeld","3","8","JERRY","You know what that makes you?... A baldist.",0,"male",5620,1991,7,"1989-1993"
"2819",133935,"Seinfeld","4","16","ELAINE","Because if you do have a ketchup secret, I would really, really like to know what it is.",1,"female",13393,1993,17,"1989-1993"
"2820",107235,"Seinfeld","4","5","MORTY","I wouldn't give him the satisfaction.",0,"male",10723,1992,5,"1989-1993"
"2821",197718,"Seinfeld","2","4","GEORGE","Come on, it'll be so much easier.",0,"male",1977,1991,6,"1989-1993"
"2822",143719,"Seinfeld","4","21","ELAINE","Is it possible I'm not as attractive as I think I am?",1,"female",14371,1993,11,"1989-1993"
"2823",103405,"Seinfeld","4","4","JERRY","All of a sudden he gets hungry.",0,"male",10340,1992,6,"1989-1993"
"2824",224520,"Frasier","1","12","Martin","Yeah.  You sure you can't come, Daph?",0,"male",2245,1993,7,"1989-1993"
"2825",430107,"Seinfeld","1","2","JERRY","Yes. Yes I am! What else did she say on the phone?",0,"male",430,1990,11,"1989-1993"
"2826",153225,"Seinfeld","5","1","ELAINE","Oooh no, I don't think so.",1,"female",15322,1993,5,"1989-1993"
"2827",120725,"Seinfeld","4","10","ELAINE","Nothin'. I was just givin' her the straight dope.",1,"female",12072,1992,8,"1989-1993"
"2828",74074,"Seinfeld","3","16","ELAINE","So what'd you do last night?",1,"female",7407,1992,5,"1989-1993"
"2829",221820,"Frasier","1","12","Niles","Oh, nothing.  Just stopped by to get an opinion on a gift I was considering for Maris.",0,"male",2218,1993,17,"1989-1993"
"2830",176305,"Seinfeld","5","10","ELAINE","Wow! Alright, well I will personally go out to Queens and deliver his Al Roker TV Guide to him.",1,"female",17630,1993,18,"1989-1993"
"2831",79535,"Seinfeld","3","18","ELAINE","[mind] Is he going to try to kiss me?",1,"female",7953,1992,8,"1989-1993"
"2832",86545,"Seinfeld","3","21","ELAINE","George, we are at a baseball game! This is America!",1,"female",8654,1992,9,"1989-1993"
"2833",233920,"Frasier","1","12","Frasier","Well, I must say I've never been so touched in my life.  To think that you people would give up your money, which you can ill afford, to help out a fellow human being.  I'm just so embarrassed.",0,"male",2339,1993,39,"1989-1993"
"2834",509816,"Seinfeld","3","6","ELAINE","Excuse me - I can't seem to find my car - do you think you could drive me...",1,"female",5098,1991,17,"1989-1993"
"2835",127445,"Seinfeld","4","13","GEORGE","I change I change. Two weeks ago I tried a soft boiled egg. Never liked it before. Now I'm dunkin a piece of toast in there and I'm loving it.",0,"male",12744,1992,29,"1989-1993"
"2836",178545,"Seinfeld","5","11","JERRY","Okay, Latvius was the son of which apostle? And I'll need that in the form of a question.",0,"male",17854,1993,17,"1989-1993"
"2837",442816,"Seinfeld","3","3","HELEN","Oh stop worrying so much about how you look.",1,"female",4428,1991,8,"1989-1993"
"2838",132465,"Seinfeld","4","16","GEORGE","I can't believe this! What was wrong with it? What didn't you like about it?",0,"male",13246,1993,14,"1989-1993"
"2839",495015,"Seinfeld","3","5","ELAINE","Remember that biography I recommended? MY BOSS HATED IT",1,"female",4950,1991,8,"1989-1993"
"2840",143665,"Seinfeld","4","21","JERRY","Why? Is that what he told you?",0,"male",14366,1993,6,"1989-1993"
"2841",488116,"Seinfeld","3","5","ELAINE","I'm tellin' ya' somethin' is goin' on. He never likes anything I recommend. And then that lunch thing.",1,"female",4881,1991,17,"1989-1993"
"2842",333216,"Seinfeld","2","10","ELAINE","Oh, Leslie, I am so sorry about everything that went on here tonight. You know, I had no idea..",1,"female",3332,1991,18,"1989-1993"
"2843",357017,"Seinfeld","2","12","ELAINE","I'm never eating here again.",1,"female",3570,1991,4,"1989-1993"
"2844",401417,"Seinfeld","3","2","ELAINE","Uh, it's a riot Alice.",1,"female",4014,1991,4,"1989-1993"
"2845",66385,"Seinfeld","3","12","JERRY","I got a bottle of scotch my uncle gave me. It's Hennigans. It's been here for two years. I've been using it as a paint thinner.",0,"male",6638,1991,25,"1989-1993"
"2846",421317,"Seinfeld","3","2","GEORGE","I'm going to a poetry reading with PATRICE First time poets, in a burnt out building, down by the docks, Supposed to be good.",0,"male",4213,1991,23,"1989-1993"
"2847",288717,"Seinfeld","2","9","JERRY","Well, you're the big look expert. I wanna see how smart you are.",0,"male",2887,1991,12,"1989-1993"
"2848",65605,"Seinfeld","3","12","ELAINE","I though I'd never find it.",1,"female",6560,1991,5,"1989-1993"
"2849",255617,"Seinfeld","2","7","JERRY","Maybe you can just go back.",0,"male",2556,1991,5,"1989-1993"
"2850",111185,"Seinfeld","4","7","JERRY","You get in the bubble with him?",0,"male",11118,1992,6,"1989-1993"
"2851",468916,"Seinfeld","3","4","JERRY","I'm in the book and I have a machine.",0,"male",4689,1991,8,"1989-1993"
"2852",158135,"Seinfeld","5","3","ELAINE","So what? Squinting doesn't make that much of a difference.",1,"female",15813,1993,9,"1989-1993"
"2853",149109,"Seinfeld","4","23","GEORGE","You see, It's right here. It's all white...",0,"male",14910,1993,7,"1989-1993"
"2854",107024,"Seinfeld","4","5","ELAINE","Well it's, nothing I planned on happening, you know. It just, kind of happened.",1,"female",10702,1992,13,"1989-1993"
"2855",81965,"Seinfeld","3","19","JERRY","No, I'm, uh, Dylan Murphy. Mr. O'Brien had a long trip, he's sleeping.",0,"male",8196,1992,12,"1989-1993"
"2856",172495,"Seinfeld","5","9","GEORGE","Well nothing. I didn't actually say that.",0,"male",17249,1993,6,"1989-1993"
"2857",84109,"Frasier","1","1","Niles","Ah, the chair?  Here, let me get it out of your way.",0,"male",84,1993,12,"1989-1993"
"2858",65565,"Seinfeld","3","12","ELAINE","Where did you find it?",1,"female",6556,1991,4,"1989-1993"
"2859",69995,"Seinfeld","3","14","ELAINE","Maybe some mental defective put something stupid on her leg.",1,"female",6999,1992,9,"1989-1993"
"2860",114319,"Seinfeld","4","8","GEORGE","Ok, what did you say?",0,"male",11431,1992,4,"1989-1993"
"2861",365917,"Seinfeld","2","12","ELAINE","I've got it all mapped out - I'm taking the tunnel.",1,"female",3659,1991,10,"1989-1993"
"2862",338917,"Seinfeld","2","11","JERRY","Boy, you are really hungry.",0,"male",3389,1991,4,"1989-1993"
"2863",158795,"Seinfeld","5","3","ELAINE","He couldn't tell an apple from an union and he's your eye witness?",1,"female",15879,1993,12,"1989-1993"
"2864",87645,"Seinfeld","3","21","ELAINE","No, come on! I want it, Jerry!",1,"female",8764,1992,6,"1989-1993"
"2865",67125,"Seinfeld","3","12","ELAINE","Nothing. It's exhausting being with you.",1,"female",6712,1991,5,"1989-1993"
"2866",115765,"Seinfeld","4","8","ELAINE","Maybe I'll go visit my mother. She just bought me some new panties and they're - all laid out for me.",1,"female",11576,1992,20,"1989-1993"
"2867",371007,"Seinfeld","1","1","GEORGE","All right, all right, I didn't want to tell you this. You wanna know why she called you?",0,"male",37,1989,17,"1989-1993"
"2868",543105,"Seinfeld","1","3","ELAINE","Well, for me it's a step up. It's like moving from Iceland to Finland.",1,"female",543,1990,13,"1989-1993"
"2869",421516,"Seinfeld","3","2","ELAINE","Yeah, I suppose I am.",1,"female",4215,1991,4,"1989-1993"
"2870",253108,"Frasier","1","2","Daphne","I know this is a stressful time, and this is new for all of us, but I'm sure that soon we'll all be getting along swimmingly.Ooh, six more weeks of winter, I see.",1,"female",253,1993,32,"1989-1993"
"2871",65544,"Seinfeld","3","12","ELAINE","*gasp* My god! My watch! You found my watch!",1,"female",6554,1991,8,"1989-1993"
"2872",161075,"Seinfeld","5","4","ELAINE","Well, I was just curious why you didn't use an exclamation point?",1,"female",16107,1993,11,"1989-1993"
"2873",60095,"Seinfeld","3","9","JERRY","So I assume the jig was up.",0,"male",6009,1991,6,"1989-1993"
"2874",154675,"Seinfeld","5","1","ELAINE","You know I'm a little hungry. You wouldn't happen to have any of that mango left?",1,"female",15467,1993,15,"1989-1993"
"2875",70919,"Seinfeld","3","14","ELAINE","Look, I don't think this is appropriate right now.",1,"female",7091,1992,8,"1989-1993"
"2876",502106,"Seinfeld","1","3","JERRY","What you must understand, Elaine, packing is no different than leading men into battle. You've gotta know the strengths and weaknesses of every soldier in that platoon. From a collapsible toothbrush to a pair of ordinary black socks.",0,"male",502,1990,37,"1989-1993"
"2877",68825,"Seinfeld","3","13","GEORGE","What are you doing? You're robbing me?",0,"male",6882,1992,6,"1989-1993"
"2878",157418,"Seinfeld","2","2","ELAINE","So, I understand you're moving to Phoenix?",1,"female",1574,1991,6,"1989-1993"
"2879",384817,"Seinfeld","3","1","JERRY","He can have a donut,",0,"male",3848,1991,4,"1989-1993"
"2880",87174,"Seinfeld","3","21","GEORGE","I'm not paying for this. If you were going out with her, it'd be a different story.",0,"male",8717,1992,16,"1989-1993"
"2881",128655,"Seinfeld","4","14","GEORGE","Um, excuse me, have you see a guy with like a horse face, big teeth, and a, and a pointed nose?",0,"male",12865,1993,20,"1989-1993"
"2882",137395,"Seinfeld","4","18","NEWMAN","Twenty bucks?!? Are you out of your mind?",0,"male",13739,1993,7,"1989-1993"
"2883",59205,"Seinfeld","3","9","ELAINE","Are you sure you want us here for this?",1,"female",5920,1991,8,"1989-1993"
"2884",181717,"Seinfeld","2","3","ELAINE","Yeah, he like you though. Said you reminded him of somebody he knew in Korea.",1,"female",1817,1991,14,"1989-1993"
"2885",88334,"Seinfeld","3","22","JERRY","I loaned the car to George.",0,"male",8833,1992,5,"1989-1993"
"2886",104684,"Seinfeld","4","5","JERRY","... it's uh, being fixed.",0,"male",10468,1992,4,"1989-1993"
"2887",65994,"Seinfeld","3","12","GEORGE","Do I really have to buy her something?",0,"male",6599,1991,7,"1989-1993"
"2888",127495,"Seinfeld","4","13","SUSAN","Why we're there so many cockroaches?",1,"female",12749,1992,5,"1989-1993"
"2889",83119,"Seinfeld","3","19","GEORGE","I am not O'Brien! I am not O'Brien! I'm not O'Brien! Ask anyone! Jerry?! Jerry?!!",0,"male",8311,1992,14,"1989-1993"
"2890",375917,"Seinfeld","3","1","GEORGE","You don't have to pay for the massage?",0,"male",3759,1991,7,"1989-1993"
"2891",155965,"Seinfeld","5","2","KRAMER","But, it's only a toy!",0,"male",15596,1993,4,"1989-1993"
"2892",58420,"Frasier","1","3","Frasier","My tie!  She, she cut off my tie!",0,"male",584,1993,8,"1989-1993"
"2893",469016,"Seinfeld","3","4","ELAINE","Jerry, do you know what they do to dogs at the pound? They keep them there for a week and then if nobody claims them, they kill them.",1,"female",4690,1991,27,"1989-1993"
"2894",475415,"Seinfeld","3","4","JERRY","I could read the sports section if my hair was on fire.",0,"male",4754,1991,11,"1989-1993"
"2895",326517,"Seinfeld","2","10","JERRY","You know, if Richie Brandes did this, I'd be suspicious, you know. He's always got some ulterior motive.",0,"male",3265,1991,17,"1989-1993"
"2896",340108,"Frasier","1","2","Daphne","I was just on my way to ask that peculiar little man from building services to give me a hand moving them.",1,"female",340,1993,21,"1989-1993"
"2897",177455,"Seinfeld","5","11","GEORGE","I can't. I met them. They're devout. You know, in the cab on the way over here, I actually thought about converting.",0,"male",17745,1993,21,"1989-1993"
"2898",65964,"Seinfeld","3","12","ELAINE","One drink like that and he could fall right off the wagon.",1,"female",6596,1991,11,"1989-1993"
"2899",114395,"Seinfeld","4","8","GEORGE","Well, that's not offensive. It's abnormal, but it's not offensive.",0,"male",11439,1992,9,"1989-1993"
"2900",164995,"Seinfeld","5","6","GEORGE","Beautiful lineswoman. Alright listen uh I'm going to go to the concession stand and get some real sunblock. You want anything? Jerry? Jerry?",0,"male",16499,1993,22,"1989-1993"
"2901",168595,"Seinfeld","5","7","ELAINE","I want a small, plain vanilla in a cup to go. That's non-fat, right?",1,"female",16859,1993,13,"1989-1993"
"2902",136385,"Seinfeld","4","18","KRAMER","Well, Newman and I are going partners selling used records.",0,"male",13638,1993,9,"1989-1993"
"2903",95445,"Seinfeld","4","1","JERRY","Alright, don't wander too far, I'll meet you back here in fifteen minutes.",0,"male",9544,1992,12,"1989-1993"
"2904",199118,"Seinfeld","2","4","GEORGE","Well there is traffic. It might take her till eight-fifteen.",0,"male",1991,1991,9,"1989-1993"
"2905",427617,"Seinfeld","3","3","ELAINE","Yeah, I'll just stay in here.",1,"female",4276,1991,5,"1989-1993"
"2906",89375,"Seinfeld","3","22","ELAINE","Oh god. Oh, Jerry it was so terrible what we just went through on the way home. You wouldn't believe it.",1,"female",8937,1992,20,"1989-1993"
"2907",198108,"Seinfeld","1","2","ELAINE","What do you think their parents think?",1,"female",198,1990,6,"1989-1993"
"2908",63295,"Seinfeld","3","11","ELAINE","I'm in awe of his intellect, when he talks it sounds like he's reading from one of his novels.",1,"female",6329,1991,18,"1989-1993"
"2909",558614,"Seinfeld","3","8","GEORGE","Oh! my God!!... ... You?... ..You?... That was you?... .",0,"male",5586,1991,9,"1989-1993"
"2910",166545,"Seinfeld","5","6","GEORGE","If this lip reading thing works tonight do you know how incredible this is going to be? It's like having Superman for your friend.",0,"male",16654,1993,23,"1989-1993"
"2911",202418,"Seinfeld","2","4","GEORGE","I know Jerry. He has this phobia about public toilets. I think we really should go upstairs.",0,"male",2024,1991,16,"1989-1993"
"2912",76285,"Seinfeld","3","16","ELAINE","Twisted? God, I did you a favor.",1,"female",7628,1992,6,"1989-1993"
"2913",367316,"Seinfeld","2","12","ELAINE","They're not making it! Let's get your pants on!",1,"female",3673,1991,8,"1989-1993"
"2914",137145,"Seinfeld","4","18","NEWMAN","[In Kramer's ear] The old coot's sittin' on a mountain of gold!",0,"male",13714,1993,11,"1989-1993"
"2915",415817,"Seinfeld","3","2","GEORGE","It's not really a mental institution. It's more like a depression clinic. She went out to Woodhaven and checked herself in. I'm, I'm sick over this.",0,"male",4158,1991,25,"1989-1993"
"2916",69619,"Seinfeld","3","14","GEORGE","What are we gonna tell her?",0,"male",6961,1992,5,"1989-1993"
"2917",148195,"Seinfeld","4","23","JERRY","You know the message you're sending out to the world with these sweat pants? You're telling the world `I give up. I can't compete in normal society. I'm miserable, so I might as well be comfortable.`",0,"male",14819,1993,35,"1989-1993"
"2918",132345,"Seinfeld","4","16","JERRY","Would you care to join us?",0,"male",13234,1993,5,"1989-1993"
"2919",467415,"Seinfeld","3","4","ELAINE","No. And you should see him, man, he gets all hyper, he doesn't even know why, he loves it! He walks around, going, `God, I feel great!`",1,"female",4674,1991,26,"1989-1993"
"2920",73109,"Seinfeld","3","15","JERRY","He'll have a lot of catching up to do, I guess.",0,"male",7310,1992,10,"1989-1993"
"2921",153718,"Seinfeld","2","2","ELAINE","And what times the funeral?",1,"female",1537,1991,4,"1989-1993"
"2922",109818,"Seinfeld","1","5","JERRY","Yeah, and you're just what she's looking for too a stranger leering through a pair of binoculars ten floors up.",0,"male",1098,1990,19,"1989-1993"
"2923",383617,"Seinfeld","3","1","GEORGE","You think it's contact? It has to be touched?",0,"male",3836,1991,8,"1989-1993"
"2924",180120,"Frasier","1","9","Bebe","Finally, a script.  Thanks, Jeff.Seen it already, you're going to love it.",1,"female",1801,1993,12,"1989-1993"
"2925",61045,"Seinfeld","3","10","GEORGE","What about you and Elaine?",0,"male",6104,1991,4,"1989-1993"
"2926",330617,"Seinfeld","2","10","KRAMER","Yeah, I eat the whole apple. The core, stem, seeds, everything.",0,"male",3306,1991,10,"1989-1993"
"2927",67604,"Seinfeld","3","12","ELAINE","You had sex on your desk with the cleaning woman.",1,"female",6760,1991,9,"1989-1993"
"2928",374717,"Seinfeld","3","1","JERRY","Hey, I just said it was stupid.",0,"male",3747,1991,6,"1989-1993"
"2929",58935,"Seinfeld","3","9","ELAINE","Well, I think you should accept her for who she is.",1,"female",5893,1991,10,"1989-1993"
"2930",102844,"Seinfeld","4","4","SUSAN","Oh, it was only vomit.",1,"female",10284,1992,4,"1989-1993"
"2931",149475,"Seinfeld","4","23","ELAINE","So I spoke to some of my sisters about that coffee shop.",1,"female",14947,1993,11,"1989-1993"
"2932",479216,"Seinfeld","3","4","ELAINE","Wait, George saw the movie? I saw him yesterday, he didn't mention it.",1,"female",4792,1991,12,"1989-1993"
"2933",82920,"Frasier","1","4","Daphne","Couldn't you and Billy have met after the clarinet lesson?",1,"female",829,1993,9,"1989-1993"
"2934",166195,"Seinfeld","5","6","GEORGE","Jerry please, that's very nice, but, uh, where would we be going?",0,"male",16619,1993,11,"1989-1993"
"2935",92505,"Seinfeld","3","23","ELAINE","Yeah, O.K. I'll go get 'em. What are you doing? Would you just put that down? I gotta get some new friends.",1,"female",9250,1992,21,"1989-1993"
"2936",62685,"Seinfeld","3","11","GEORGE","I don't understand, how do these thieves start the car?",0,"male",6268,1991,9,"1989-1993"
"2937",157175,"Seinfeld","5","3","ELAINE","No. Do you ever think about it?",1,"female",15717,1993,6,"1989-1993"
"2938",62404,"Seinfeld","3","10","KRAMER","So, I'm chasing these doves down the street and she's screaming at the top of her lungs, and then when the magician comes back from Europe, two of them turned brown! Well I followed the instructions!",0,"male",6240,1991,35,"1989-1993"
"2939",59720,"Frasier","1","3","Niles","Say, funny thing happened the other day: one of my patients had a rather amusing Freudian slip.  He was having dinner with his wife, and he meant to say, ""pass the salt,"" but instead he said, ""You've ruined my life, you blood-sucking shrew.""",0,"male",597,1993,43,"1989-1993"
"2940",120025,"Seinfeld","4","10","KRAMER","Hey, you got the food?",0,"male",12002,1992,4,"1989-1993"
"2941",169325,"Seinfeld","5","7","ELAINE","Three days and he hasn't called me, and you know why? Because he thinks I'm too fat.",1,"female",16932,1993,16,"1989-1993"
"2942",104735,"Seinfeld","4","5","HELEN","That watch was a gift. You shouldn't have to pay for it.",1,"female",10473,1992,11,"1989-1993"
"2943",87775,"Seinfeld","3","21","GEORGE","Maybe I won't send her that check.",0,"male",8777,1992,6,"1989-1993"
"2944",67065,"Seinfeld","3","12","ELAINE","What could I be saying?",1,"female",6706,1991,4,"1989-1993"
"2945",99065,"Seinfeld","4","3","JERRY","You want to go with me to NBC?",0,"male",9906,1992,7,"1989-1993"
"2946",174219,"Seinfeld","5","9","ELAINE","Oh, Stuart's a lot better! Little Stuart Rifkin likes to go shopping with his mother.",1,"female",17421,1993,14,"1989-1993"
"2947",177718,"Seinfeld","5","11","ELAINE","I don't know, what we're you doing opening her medicine cabinet?",1,"female",17771,1993,10,"1989-1993"
"2948",172265,"Seinfeld","5","9","ELAINE","O.K. I'll leave the ticket for you at will call.",1,"female",17226,1993,9,"1989-1993"
"2949",144685,"Seinfeld","4","21","GEORGE","It's Allison. I dated her right after you. She's obsessed with me.",0,"male",14468,1993,11,"1989-1993"
"2950",168204,"Seinfeld","5","7","ESTELLE","Georgie. Come here and say hello.",1,"female",16820,1993,5,"1989-1993"
"2951",81224,"Seinfeld","3","19","GEORGE","We just go up to him, we say, `We're O'Brien.`",0,"male",8122,1992,9,"1989-1993"
"2952",166319,"Seinfeld","5","6","JERRY","I don't know George. I'm not sure about this.",0,"male",16631,1993,8,"1989-1993"
"2953",162595,"Seinfeld","5","4","ELAINE","He is filing a chapter eleven. Why, what's going on, why is he filing a chapter eleven?",1,"female",16259,1993,16,"1989-1993"
"2954",520104,"Seinfeld","1","3","ELAINE","No, I'm staying here for the weekend. I'm getting a break from my roommate.",1,"female",520,1990,13,"1989-1993"
"2955",426117,"Seinfeld","3","3","HELEN","Where are you going with those?",1,"female",4261,1991,5,"1989-1993"
"2956",203118,"Seinfeld","2","4","GEORGE","Uh, tippy toe! Tippy toe! Lemon tree!",0,"male",2031,1991,6,"1989-1993"
"2957",506915,"Seinfeld","3","6","ELAINE","Why are they using so many colors? And the numbers go up to forty.",1,"female",5069,1991,13,"1989-1993"
"2958",176965,"Seinfeld","5","10","ESTELLE","It's mine. I'm his mother.",1,"female",17696,1993,4,"1989-1993"
"2959",481007,"Frasier","1","1","Frasier","I do.  I... I like her from a distance.  You know, the way you like the sun.  Maris is like the sun.  Except without the warmth.",0,"male",48,1993,29,"1989-1993"
"2960",180420,"Frasier","1","9","Frasier","Yes, but it... it may be a scream, but it, it's... what's the word I'm looking for?",0,"male",1804,1993,16,"1989-1993"
"2961",112725,"Seinfeld","4","7","SUSAN","Stop it. Let go of him!",1,"female",11272,1992,5,"1989-1993"
"2962",331516,"Seinfeld","2","10","ELAINE","George, don't even think about it! Don't even dream about it!",1,"female",3315,1991,10,"1989-1993"
"2963",78995,"Seinfeld","3","17","ELAINE","I've never seen you jealous before.",1,"female",7899,1992,5,"1989-1993"
"2964",186920,"Frasier","1","10","Roz","And I heard him screaming at business affairs for putting his expense account on hold.",1,"female",1869,1993,14,"1989-1993"
"2965",164625,"Seinfeld","5","5","JERRY","I can't do it. Look what they did to my boy, They massacred my boy.",0,"male",16462,1993,14,"1989-1993"
"2966",134465,"Seinfeld","4","17","JERRY","Oh yeah, what? `Buck Naked`?",0,"male",13446,1993,4,"1989-1993"
"2967",148120,"Frasier","1","1","Martin","Oh, why wait?You've got the job!",0,"male",148,1993,5,"1989-1993"
"2968",161454,"Seinfeld","5","4","KRAMER","Wait, there is one way to find out. We set up a sting. You know like Abscam. Like Abscam Jerry.",0,"male",16145,1993,19,"1989-1993"
"2969",176655,"Seinfeld","5","10","FRANK","Why'd you take my TV Guide?",0,"male",17665,1993,5,"1989-1993"
"2970",79575,"Seinfeld","3","18","ELAINE","[mind] This is getting awkward.",1,"female",7957,1992,4,"1989-1993"
"2971",377516,"Seinfeld","3","1","ELAINE","No, I don't want the man either.",1,"female",3775,1991,6,"1989-1993"
"2972",161365,"Seinfeld","5","4","ELAINE","So, because of a few bad apples you're gonna impugn an entire continent?",1,"female",16136,1993,12,"1989-1993"
"2973",125818,"Seinfeld","2","1","GEORGE","What trying to get off the phone?",0,"male",1258,1991,6,"1989-1993"
"2974",58905,"Seinfeld","3","9","GEORGE","I didn't encourage. No encourage.",0,"male",5890,1991,4,"1989-1993"
